Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF,Cam Whitmore (42063553),Cam Whitmore,42063553,SF/F/UTIL,3000,IND@WAS 02/20/2026 07:00PM ET,WAS,15.86
C,Anthony Davis (42063558),Anthony Davis,42063558,C/UTIL,3000,IND@WAS 02/20/2026 07:00PM ET,WAS,44.06
PG/SG,Alondes Williams (42063635),Alondes Williams,42063635,PG/SG/G/UTIL,3000,IND@WAS 02/20/2026 07:00PM ET,WAS,21.75
PG,Tyrese Haliburton (42063652),Tyrese Haliburton,42063652,PG/G/UTIL,3000,IND@WAS 02/20/2026 07:00PM ET,IND,0
PG,Keaton Wallace (42063488),Keaton Wallace,42063488,PG/G/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,ATL,9.74
PG/SG,Gabe Vincent (42063515),Gabe Vincent,42063515,PG/SG/G/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,ATL,9.52
SF,Keshad Johnson (42063550),Keshad Johnson,42063550,SF/F/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,MIA,6.49
C,Christian Koloko (42063556),Christian Koloko,42063556,C/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,ATL,10.9
PG,RayJ Dennis (42063565),RayJ Dennis,42063565,PG/G/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,ATL,10.15
SF/PF,Caleb Houstan (42063571),Caleb Houstan,42063571,SF/PF/F/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,ATL,3.72
PG,Jahmir Young (42063577),Jahmir Young,42063577,PG/G/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,MIA,4.12
C,Vladislav Goldin (42063607),Vladislav Goldin,42063607,C/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,MIA,5.12
SG/SF,Trevor Keels (42063644),Trevor Keels,42063644,SG/SF/F/G/UTIL,3000,MIA@ATL 02/20/2026 07:30PM ET,MIA,0
PG/SG,Tyrese Proctor (42063491),Tyrese Proctor,42063491,PG/SG/G/UTIL,3000,CLE@CHA 02/20/2026 07:00PM ET,CLE,9.17
SF/PF,Liam McNeeley (42063529),Liam McNeeley,42063529,SF/PF/F/UTIL,3000,CLE@CHA 02/20/2026 07:00PM ET,CHA,8.77
SF/PF,Pat Connaughton (42063543),Pat Connaughton,42063543,SF/PF/F/UTIL,3000,CLE@CHA 02/20/2026 07:00PM ET,CHA,6.25
SG,Antonio Reeves (42063580),Antonio Reeves,42063580,SG/G/UTIL,3000,CLE@CHA 02/20/2026 07:00PM ET,CHA,4.96
SF,Tosan Evbuomwan (42063594),Tosan Evbuomwan,42063594,SF/F/UTIL,3000,CLE@CHA 02/20/2026 07:00PM ET,CHA,0.5
SF/PF,Emanuel Miller (42063601),Emanuel Miller,42063601,SF/PF/F/UTIL,3000,CLE@CHA 02/20/2026 07:00PM ET,CLE,5.95
PF,Tristan Enaruna (42063609),Tristan Enaruna,42063609,PF/F/UTIL,3000,CLE@CHA 02/20/2026 07:00PM ET,CLE,4.81
PF,Riley Minix (42063612),Riley Minix,42063612,PF/F/UTIL,3000,CLE@CHA 02/20/2026 07:00PM ET,CLE,5.17
C,Jaren Jackson Jr. (42063477),Jaren Jackson Jr.,42063477,C/UTIL,3000,UTA@MEM 02/20/2026 07:00PM ET,UTA,34.35
PG,EJ Harkless (42063589),EJ Harkless,42063589,PG/G/UTIL,3000,UTA@MEM 02/20/2026 07:00PM ET,UTA,5.64
C,Walker Kessler (42063605),Walker Kessler,42063605,C/UTIL,3000,UTA@MEM 02/20/2026 07:00PM ET,UTA,38.4
C,Oscar Tshiebwe (42063615),Oscar Tshiebwe,42063615,C/UTIL,3000,UTA@MEM 02/20/2026 07:00PM ET,UTA,8.75
C,Lawson Lovering (42063631),Lawson Lovering,42063631,C/UTIL,3000,UTA@MEM 02/20/2026 07:00PM ET,MEM,11.5
PG,Mike Conley (42063483),Mike Conley,42063483,PG/G/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,MIN,12.80
C,Dwight Powell (42063486),Dwight Powell,42063486,C/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,DAL,10.15
PG,Ryan Nembhard (42063495),Ryan Nembhard,42063495,PG/G/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,DAL,16.64
PF,Julian Phillips (42063498),Julian Phillips,42063498,PF/F/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,MIN,6.08
C,Moussa Cisse (42063519),Moussa Cisse,42063519,C/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,DAL,12.25
PG/SG,AJ Johnson (42063525),AJ Johnson,42063525,PG/SG/G/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,DAL,5.46
C,Joan Beringer (42063533),Joan Beringer,42063533,C/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,MIN,6.82
SF,Terrence Shannon Jr. (42063547),Terrence Shannon Jr.,42063547,SF/F/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,MIN,7.82
SG,Joe Ingles (42063560),Joe Ingles,42063560,SG/G/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,MIN,2.78
SG,Miles Kelly (42063568),Miles Kelly,42063568,SG/G/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,DAL,6.48
C,Dereck Lively II (42063592),Dereck Lively II,42063592,C/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,DAL,17.25
PF/C,Enrique Freeman (42063622),Enrique Freeman,42063622,PF/C/F/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,MIN,2.88
C,Rocco Zikarsky (42063639),Rocco Zikarsky,42063639,C/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,MIN,0
PG/SG,Kyrie Irving (42063655),Kyrie Irving,42063655,PG/SG/G/UTIL,3000,DAL@MIN 02/20/2026 07:30PM ET,DAL,0
SF/PF,Micah Peavy (42063479),Micah Peavy,42063479,SF/PF/F/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,NOP,10.06
SG/SF,Jordan Hawkins (42063501),Jordan Hawkins,42063501,SG/SF/F/G/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,NOP,8.56
SG/SF,Andre Jackson Jr. (42063538),Andre Jackson Jr.,42063538,SG/SF/F/G/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,MIL,4.54
C,Thanasis Antetokounmpo (42063563),Thanasis Antetokounmpo,42063563,C/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,MIL,3.04
SF,Taurean Prince (42063583),Taurean Prince,42063583,SF/F/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,MIL,12.09
PG/SG,Trey Alexander (42063597),Trey Alexander,42063597,PG/SG/G/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,NOP,6.2
C,DeAndre Jordan (42063617),DeAndre Jordan,42063617,C/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,NOP,10.5
C,Hunter Dickinson (42063626),Hunter Dickinson,42063626,C/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,NOP,3
SF,Alex Antetokounmpo (42063641),Alex Antetokounmpo,42063641,SF/F/UTIL,3000,MIL@NOP 02/20/2026 08:00PM ET,MIL,0
SF/PF,Josh Minott (42063511),Josh Minott,42063511,SF/PF/F/UTIL,3000,BKN@OKC 02/20/2026 08:00PM ET,BKN,14.23
SF/PF,Brooks Barnhizer (42063521),Brooks Barnhizer,42063521,SF/PF/F/UTIL,3000,BKN@OKC 02/20/2026 08:00PM ET,OKC,5.14
C,E.J. Liddell (42063575),E.J. Liddell,42063575,C/UTIL,3000,BKN@OKC 02/20/2026 08:00PM ET,BKN,3.98
PG,Tyson Etienne (42063586),Tyson Etienne,42063586,PG/G/UTIL,3000,BKN@OKC 02/20/2026 08:00PM ET,BKN,1.88
SF,Buddy Boeheim (42063619),Buddy Boeheim,42063619,SF/F/UTIL,3000,BKN@OKC 02/20/2026 08:00PM ET,OKC,3.5
PG,Nikola Topic (42063628),Nikola Topic,42063628,PG/G/UTIL,3000,BKN@OKC 02/20/2026 08:00PM ET,OKC,3.25
C,Thomas Sorber (42063633),Thomas Sorber,42063633,C/UTIL,3000,BKN@OKC 02/20/2026 08:00PM ET,OKC,0
PF,Chaney Johnson (42063649),Chaney Johnson,42063649,PF/F/UTIL,3000,BKN@OKC 02/20/2026 08:00PM ET,BKN,0
