Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
125687-58519,SG,Gary,Gary Payton,Payton,13.212820199819712,39,3800,CHA@GS,GS,CHA,,,,,,SG
125687-171679,PG,Jamaree,Jamaree Bouyea,Bouyea,15.331578304893092,19,3800,PHO@NY,PHO,NY,O,Concussion,,,,PG
125687-84724,SG,Landry,Landry Shamet,Shamet,14.4375,16,3800,PHO@NY,NY,PHO,,,,,,SG
125687-23798,SG/SF,Caris,Caris LeVert,LeVert,17.651723927464978,29,3800,IND@DET,DET,IND,,,,,,SG/SF
125687-110340,C,Jaxson,Jaxson Hayes,Hayes,14.737500190734863,32,3800,LAL@POR,LAL,POR,Q,Hamstring,,,,C
125687-171780,SG/PG,Jaden,Jaden Ivey,Ivey,15.433333079020182,24,3800,IND@DET,DET,IND,,,,,,PG/SG
125687-228115,C,Joan,Joan Beringer,Beringer,6.150000095367432,16,3800,MIN@SA,MIN,SA,,,,,,C
125687-228117,SF,Will,Will Riley,Riley,10.096875190734863,32,3800,WAS@DEN,WAS,DEN,,,,,,SF
125687-203724,PF/SF,Ryan,Ryan Dunn,Dunn,18.420587876263788,34,3800,PHO@NY,PHO,NY,,,,,,SF/PF
125687-66046,SG/PG,Luke,Luke Kennard,Kennard,15.083783123944256,37,3800,BOS@ATL,ATL,BOS,,,,,,PG/SG
125687-101387,SG/PG,Gabe,Gabe Vincent,Vincent,9.400000321237664,19,3700,LAL@POR,LAL,POR,,,,,,PG/SG
125687-188429,SF,Kris,Kris Murray,Murray,16.594118006089154,34,3700,LAL@POR,POR,LAL,O,Back,,,,SF
125687-157819,SF,Corey,Corey Kispert,Kispert,14.98181845925071,22,3700,BOS@ATL,ATL,BOS,,,,,,SF
125687-157831,SG/PG,Tre,Tre Mann,Mann,15.192307692307692,26,3700,CHA@GS,CHA,GS,,,,,,PG/SG
125687-157904,SF/PF,Jonathan,Jonathan Kuminga,Kuminga,22.400000678168404,18,3700,CHA@GS,GS,CHA,,,,,,SF/PF
125687-171748,SG,Malaki,Malaki Branham,Branham,8.46250025431315,24,3700,WAS@DEN,WAS,DEN,,,,,,SG
125687-110318,PF,Grant,Grant Williams,Williams,12.533332824707031,3,3700,CHA@GS,CHA,GS,,,,,,PF
125687-213259,PF,Tolu,Tolu Smith,Smith,16.519999694824218,5,3700,IND@DET,DET,IND,,,,,,PF
125687-161553,SG,Dru,Dru Smith,Smith,17.20000029773247,41,3700,OKC@MIA,MIA,OKC,,,,,,SG
125687-228125,SF,Carter,Carter Bryant,Bryant,4.6032257080078125,31,3700,MIN@SA,SA,MIN,,,,,,SF
125687-228129,SF/SG,Hugo,Hugo Gonzalez,Gonzalez,11.005714634486607,35,3700,BOS@ATL,BOS,ATL,,,,,,SG/SF
125687-228143,SG,Will,Will Richard,Richard,14.118919578758446,37,3700,CHA@GS,GS,CHA,,,,,,SG
125687-85305,PF,Kenrich,Kenrich Williams,Williams,12.777273004705256,22,3700,OKC@MIA,OKC,MIA,,,,,,PF
125687-174501,PG,Pat,Pat Spencer,Spencer,13.796296296296296,27,3700,CHA@GS,GS,CHA,,,,,,PG
125687-145330,SF/SG,Isaiah,Isaiah Joe,Joe,15.921212861032197,33,3700,OKC@MIA,OKC,MIA,,,,,,SG/SF
125687-188410,SG/PG,Ben,Ben Sheppard,Sheppard,14.996773996660787,31,3700,IND@DET,IND,DET,,,,,,PG/SG
125687-188420,SG,Nick,Nick Smith,Smith,9.695238385881696,21,3600,LAL@POR,LAL,POR,,,,,,SG
125687-188427,PG,Marcus,Marcus Sasser,Sasser,11.069999694824219,10,3600,IND@DET,DET,IND,,,,,,PG
125687-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,9.034615149864784,26,3600,MIN@SA,SA,MIN,,,,,,PF/C
125687-203790,C,PJ,PJ Hall,Hall,10.726666259765626,15,3600,CHA@GS,CHA,GS,,,,,,C
125687-203800,C,Branden,Branden Carlson,Carlson,10.633333333333333,30,3600,OKC@MIA,OKC,MIA,,,,,,C
125687-188450,C/PF,Trayce,Trayce Jackson-Davis,Jackson-Davis,12.627586627828665,29,3600,CHA@GS,GS,CHA,,,,,,PF/C
125687-188459,SF,Hunter,Hunter Tyson,Tyson,5.625,16,3600,WAS@DEN,DEN,WAS,,,,,,SF
125687-23665,SG/SF,Buddy,Buddy Hield,Hield,13.8,35,3600,CHA@GS,GS,CHA,,,,,,SG/SF
125687-173747,SF,Simone,Simone Fontecchio,Fontecchio,14.094736199629935,38,3600,OKC@MIA,MIA,OKC,,,,,,SF
125687-194767,C,Duop,Duop Reath,Reath,5.663333129882813,30,3600,LAL@POR,POR,LAL,,,,,,C
125687-171749,PF,Jeremy,Jeremy Sochan,Sochan,10.292307927058292,26,3600,MIN@SA,SA,MIN,,,,,,PF
125687-171776,PF/SF,Josh,Josh Minott,Minott,15.758620689655173,29,3600,BOS@ATL,BOS,ATL,O,Ankle,,,,SF/PF
125687-228106,C,Yang,Yang Hansen,Hansen,6.182608562967052,23,3600,LAL@POR,POR,LAL,,,,,,C
125687-161552,PF/C,Micah,Micah Potter,Potter,14.600000554865057,11,3600,IND@DET,IND,DET,,,,,,PF/C
125687-171796,SF,Gui,Gui Santos,Santos,9.215151700106533,33,3600,CHA@GS,GS,CHA,O,Ankle,,,,SF
125687-228116,PF,Asa,Asa Newell,Newell,9.716129426033266,31,3600,BOS@ATL,ATL,BOS,,,,,,PF
125687-228173,PF,Rasheer,Rasheer Fleming,Fleming,5.708333333333333,24,3600,PHO@NY,PHO,NY,,,,,,PF
125687-145325,SG/SF,Josh,Josh Green,Green,10.070588055778952,17,3600,CHA@GS,CHA,GS,,,,,,SG/SF
125687-80823,C,Tony,Tony Bradley,Bradley,8.508823170381433,34,3600,IND@DET,IND,DET,,,,,,C
125687-203715,SG,Baylor,Baylor Scheierman,Scheierman,6.731428745814732,35,3600,BOS@ATL,BOS,ATL,,,,,,SG
125687-203719,SF,Terrence,Terrence Shannon,Shannon,7.436363913796165,22,3600,MIN@SA,MIN,SA,O,Foot,,,,SF
125687-203717,SF,Dalton,Dalton Knecht,Knecht,8.514705882352942,34,3600,LAL@POR,LAL,POR,,,,,,SF
125687-203732,C/PF,DaRon,DaRon Holmes,Holmes,9.19000015258789,10,3600,WAS@DEN,DEN,WAS,,,,,,PF/C
125687-165854,SG,Lindy,Lindy Waters,Waters,4.258333206176758,24,3600,MIN@SA,SA,MIN,,,,,,SG
125687-203763,PG,Nikola,Nikola Topic,Topic,,0,3600,OKC@MIA,OKC,MIA,O,Groin,,,,PG
125687-203765,SG,AJ,AJ Johnson,Johnson,4.139130302097486,23,3600,WAS@DEN,WAS,DEN,,,,,,SG
125687-188417,PG,Kobe,Kobe Bufkin,Bufkin,7.150000095367432,2,3500,LAL@POR,LAL,POR,,,,,,PG
125687-188423,SF,Julian,Julian Strawther,Strawther,5.75,20,3500,WAS@DEN,DEN,WAS,,,,,,SF
125687-203782,SG,Antonio,Antonio Reeves,Reeves,5.5,6,3500,CHA@GS,CHA,GS,,,,,,SG
125687-203781,C,N'Faly,N'Faly Dante,Dante,4.099999904632568,4,3500,BOS@ATL,ATL,BOS,O,Knee,,,,C
125687-203787,C,Ariel,Ariel Hukporti,Hukporti,7.677777890805845,27,3500,PHO@NY,NY,PHO,,,,,,C
