Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Yanic Konan Niederhauser (41831666),Yanic Konan Niederhauser,41831666,C/UTIL,3000,CLE@LAC 02/04/2026 10:30PM ET,LAC,6.93
SF/PF,Kevin McCullar Jr. (41831735),Kevin McCullar Jr.,41831735,SF/PF/F/UTIL,3000,DEN@NYK 02/04/2026 07:00PM ET,NYK,6.88
PF/C,Guerschon Yabusele (41831602),Guerschon Yabusele,41831602,PF/C/F/UTIL,3100,DEN@NYK 02/04/2026 07:00PM ET,NYK,6.64
PF/C,Kobe Brown (41831655),Kobe Brown,41831655,PF/C/F/UTIL,3000,CLE@LAC 02/04/2026 10:30PM ET,LAC,6.61
C,Xavier Tillman (41831733),Xavier Tillman,41831733,C/UTIL,3000,BOS@HOU 02/04/2026 08:00PM ET,BOS,6.52
C,Amari Williams (41831511),Amari Williams,41831511,C/UTIL,3600,BOS@HOU 02/04/2026 08:00PM ET,BOS,6.44
PG/SG,Trey Alexander (41831778),Trey Alexander,41831778,PG/SG/G/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,NOP,6.2
PF/C,Jamison Battle (41831637),Jamison Battle,41831637,PF/C/F/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,TOR,6.17
PF,Tristan Enaruna (41831599),Tristan Enaruna,41831599,PF/F/UTIL,3200,CLE@LAC 02/04/2026 10:30PM ET,CLE,6
SF/PF,Jae'Sean Tate (41831580),Jae'Sean Tate,41831580,SF/PF/F/UTIL,3200,BOS@HOU 02/04/2026 08:00PM ET,HOU,5.95
PF,Emanuel Miller (41831782),Emanuel Miller,41831782,PF/F/UTIL,3000,CLE@LAC 02/04/2026 10:30PM ET,CLE,5.95
SF/PF,Hunter Tyson (41831693),Hunter Tyson,41831693,SF/PF/F/UTIL,3000,DEN@NYK 02/04/2026 07:00PM ET,DEN,5.88
SG/SF,Daeqwon Plowden (41831594),Daeqwon Plowden,41831594,SG/SF/F/G/UTIL,3200,MEM@SAC 02/04/2026 10:00PM ET,SAC,5.83
SF,Carter Bryant (41831559),Carter Bryant,41831559,SF/F/UTIL,3300,OKC@SAS 02/04/2026 09:30PM ET,SAS,5.58
SF,Doug McDermott (41831757),Doug McDermott,41831757,SF/F/UTIL,3000,MEM@SAC 02/04/2026 10:00PM ET,SAC,5.16
SF,Ron Harper Jr. (41831768),Ron Harper Jr.,41831768,SF/F/UTIL,3000,BOS@HOU 02/04/2026 08:00PM ET,BOS,5.07
PG,JD Davison (41831690),JD Davison,41831690,PG/G/UTIL,3000,BOS@HOU 02/04/2026 08:00PM ET,HOU,5.06
PF,Mohamed Diawara (41831556),Mohamed Diawara,41831556,PF/F/UTIL,3300,DEN@NYK 02/04/2026 07:00PM ET,NYK,4.92
C,Jonathan Mogbo (41831684),Jonathan Mogbo,41831684,C/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,TOR,4.87
PG,Jordan McLaughlin (41831697),Jordan McLaughlin,41831697,PG/G/UTIL,3000,OKC@SAS 02/04/2026 09:30PM ET,SAS,4.86
PF,Andre Jackson Jr. (41831614),Andre Jackson Jr.,41831614,PF/F/UTIL,3100,NOP@MIL 02/04/2026 08:00PM ET,MIL,4.73
SF/PF,Leonard Miller (41831705),Leonard Miller,41831705,SF/PF/F/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,MIN,4.57
SF/PF,Brooks Barnhizer (41831610),Brooks Barnhizer,41831610,SF/PF/F/UTIL,3100,OKC@SAS 02/04/2026 09:30PM ET,OKC,4.13
SG,Lindy Waters III (41831675),Lindy Waters III,41831675,SG/G/UTIL,3000,OKC@SAS 02/04/2026 09:30PM ET,SAS,3.94
SG,Chris Youngblood (41831584),Chris Youngblood,41831584,SG/G/UTIL,3200,OKC@SAS 02/04/2026 09:30PM ET,OKC,3.91
SG/SF,Johnny Juzang (41831700),Johnny Juzang,41831700,SG/SF/F/G/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,MIN,3.87
SF/PF,Amir Coffey (41831606),Amir Coffey,41831606,SF/PF/F/UTIL,3100,NOP@MIL 02/04/2026 08:00PM ET,MIL,3.72
C,Trey Jemison (41831766),Trey Jemison,41831766,C/UTIL,3000,DEN@NYK 02/04/2026 07:00PM ET,NYK,3.69
C,Dillon Jones (41831794),Dillon Jones,41831794,C/UTIL,3000,DEN@NYK 02/04/2026 07:00PM ET,NYK,3.58
PG,Curtis Jones (41831775),Curtis Jones,41831775,PG/G/UTIL,3000,DEN@NYK 02/04/2026 07:00PM ET,DEN,3.29
C,Jeff Green (41831714),Jeff Green,41831714,C/UTIL,3000,BOS@HOU 02/04/2026 08:00PM ET,HOU,3.16
PF/C,Thanasis Antetokounmpo (41831718),Thanasis Antetokounmpo,41831718,PF/C/F/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,MIL,3.16
C,Hunter Dickinson (41831806),Hunter Dickinson,41831806,C/UTIL,3000,NOP@MIL 02/04/2026 08:00PM ET,NOP,3
SF,Joe Ingles (41831725),Joe Ingles,41831725,SF/F/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,MIN,2.98
PG,Chucky Hepburn (41831788),Chucky Hepburn,41831788,PG/G/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,TOR,2.88
SF,Harrison Ingram (41831785),Harrison Ingram,41831785,SF/F/UTIL,3000,OKC@SAS 02/04/2026 09:30PM ET,SAS,2.81
C,Bismack Biyombo (41831744),Bismack Biyombo,41831744,C/UTIL,3000,OKC@SAS 02/04/2026 09:30PM ET,SAS,2.4
PG,Jahmai Mashack (41831763),Jahmai Mashack,41831763,PG/G/UTIL,3000,MEM@SAC 02/04/2026 10:00PM ET,MEM,2.39
SG/SF,Pacome Dadiet (41831709),Pacome Dadiet,41831709,SG/SF/F/G/UTIL,3000,DEN@NYK 02/04/2026 07:00PM ET,NYK,2.1
SF,Garrett Temple (41831730),Garrett Temple,41831730,SF/F/UTIL,3000,MIN@TOR 02/04/2026 07:30PM ET,TOR,1.69
