Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF,Jett Howard (41996884),Jett Howard,41996884,SF/F/UTIL,3000,MIL@ORL 02/09/2026 07:30PM ET,ORL,8.69
PG/SF,Malaki Branham (41996822),Malaki Branham,41996822,PG/SF/F/G/UTIL,3200,DET@CHA 02/09/2026 07:00PM ET,CHA,8.68
PG,Rob Dillingham (41996745),Rob Dillingham,41996745,PG/G/UTIL,3600,CHI@BKN 02/09/2026 07:30PM ET,CHI,8.64
PG/SG,Jordan Hawkins (41996873),Jordan Hawkins,41996873,PG/SG/G/UTIL,3000,SAC@NOP 02/09/2026 08:00PM ET,NOP,8.56
PF/C,Jonathan Isaac (41996851),Jonathan Isaac,41996851,PF/C/F/UTIL,3000,MIL@ORL 02/09/2026 07:30PM ET,ORL,8.3
C,DaRon Holmes II (41996946),DaRon Holmes II,41996946,C/UTIL,3000,CLE@DEN 02/09/2026 09:00PM ET,DEN,8.2
PF/C,Ousmane Dieng (41996904),Ousmane Dieng,41996904,PF/C/F/UTIL,3000,MIL@ORL 02/09/2026 07:30PM ET,MIL,8.06
SF,Terrence Shannon Jr. (41996919),Terrence Shannon Jr.,41996919,SF/F/UTIL,3000,ATL@MIN 02/09/2026 08:00PM ET,MIN,7.82
PF/C,Guerschon Yabusele (41996532),Guerschon Yabusele,41996532,PF/C/F/UTIL,4900,CHI@BKN 02/09/2026 07:30PM ET,CHI,7.77
SG/SF,Gary Harris (41996785),Gary Harris,41996785,SG/SF/F/G/UTIL,3400,MIL@ORL 02/09/2026 07:30PM ET,MIL,7.63
C,Joan Beringer (41996908),Joan Beringer,41996908,C/UTIL,3000,ATL@MIN 02/09/2026 08:00PM ET,MIN,6.95
PF,Tristan Enaruna (41997018),Tristan Enaruna,41997018,PF/F/UTIL,3000,CLE@DEN 02/09/2026 09:00PM ET,CLE,6.62
SF/PF,Keshad Johnson (41996922),Keshad Johnson,41996922,SF/PF/F/UTIL,3000,UTA@MIA 02/09/2026 07:30PM ET,MIA,6.49
SG/SF,Chaz Lanier (41996932),Chaz Lanier,41996932,SG/SF/F/G/UTIL,3000,DET@CHA 02/09/2026 07:00PM ET,DET,6.41
PG,Trey Alexander (41996992),Trey Alexander,41996992,PG/G/UTIL,3000,SAC@NOP 02/09/2026 08:00PM ET,NOP,6.2
PF/C,Xavier Tillman (41996955),Xavier Tillman,41996955,PF/C/F/UTIL,3000,DET@CHA 02/09/2026 07:00PM ET,CHA,6.05
PF,Julian Phillips (41996790),Julian Phillips,41996790,PF/F/UTIL,3400,ATL@MIN 02/09/2026 08:00PM ET,MIN,6.03
SF/PF,Emanuel Miller (41996995),Emanuel Miller,41996995,SF/PF/F/UTIL,3000,CLE@DEN 02/09/2026 09:00PM ET,CLE,5.95
PF,Bobi Klintman (41996977),Bobi Klintman,41996977,PF/F/UTIL,3000,DET@CHA 02/09/2026 07:00PM ET,DET,5.91
SF,Wendell Moore Jr. (41996999),Wendell Moore Jr.,41996999,SF/F/UTIL,3000,DET@CHA 02/09/2026 07:00PM ET,DET,5.9
PG,EJ Harkless (41996983),EJ Harkless,41996983,PG/G/UTIL,3000,UTA@MIA 02/09/2026 07:30PM ET,UTA,5.64
C,Lachlan Olbrich (41996948),Lachlan Olbrich,41996948,C/UTIL,3000,CHI@BKN 02/09/2026 07:30PM ET,CHI,5.28
C,Vladislav Goldin (41997008),Vladislav Goldin,41997008,C/UTIL,3000,UTA@MIA 02/09/2026 07:30PM ET,MIA,5.12
