Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Kyrie Irving (41840016),Kyrie Irving,41840016,PG/G/UTIL,3000,SAS@DAL 02/05/2026 08:30PM ET,DAL,0
C,Paul Reed (41839860),Paul Reed,41839860,C/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,DET,15.02
PG,D'Angelo Russell (41839892),D'Angelo Russell,41839892,PG/G/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,WAS,19.91
SF,Cam Whitmore (41839907),Cam Whitmore,41839907,SF/F/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,WAS,15.86
SG/SF,Chaz Lanier (41839910),Chaz Lanier,41839910,SG/SF/F/G/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,DET,6.12
PG,Marcus Sasser (41839926),Marcus Sasser,41839926,PG/G/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,DET,11.91
PF,Bobi Klintman (41839959),Bobi Klintman,41839959,PF/F/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,DET,5.91
C,Tolu Smith (41839975),Tolu Smith,41839975,C/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,DET,15.8
C,Isaac Jones (41839983),Isaac Jones,41839983,C/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,DET,2.25
SF,Wendell Moore Jr. (41839995),Wendell Moore Jr.,41839995,SF/F/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,DET,7
PG,Dante Exum (41840013),Dante Exum,41840013,PG/G/UTIL,3000,WAS@DET 02/05/2026 07:00PM ET,WAS,0
C,Steven Adams (41839865),Steven Adams,41839865,C/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,HOU,21.09
PF,Tidjane Salaun (41839871),Tidjane Salaun,41839871,PF/F/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,CHA,14.48
PG,Tre Mann (41839874),Tre Mann,41839874,PG/G/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,CHA,14.75
SF/PF,Liam McNeeley (41839884),Liam McNeeley,41839884,SF/PF/F/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,CHA,8.77
SF/PF,Pat Connaughton (41839897),Pat Connaughton,41839897,SF/PF/F/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,CHA,6.25
PG,JD Davison (41839901),JD Davison,41839901,PG/G/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,HOU,5.11
C,Jeff Green (41839919),Jeff Green,41839919,C/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,HOU,3.18
C,PJ Hall (41839921),PJ Hall,41839921,C/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,CHA,10.7
PG,KJ Simpson (41839932),KJ Simpson,41839932,PG/G/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,CHA,14.20
C,Mason Plumlee (41839935),Mason Plumlee,41839935,C/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,CHA,7.68
SG/SF,Antonio Reeves (41839962),Antonio Reeves,41839962,SG/SF/F/G/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,CHA,4.96
SF,Isaiah Crawford (41839992),Isaiah Crawford,41839992,SF/F/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,HOU,1.81
PG,Tristen Newton (41840010),Tristen Newton,41840010,PG/G/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,HOU,0
PG,Fred VanVleet (41840019),Fred VanVleet,41840019,PG/G/UTIL,3000,CHA@HOU 02/05/2026 08:00PM ET,HOU,0
