Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Leaky Black (42108456),Leaky Black,42108456,PF/F/UTIL,3400,WAS@ATL 02/26/2026 07:30PM ET,WAS,0
SG,Drake Powell (42108445),Drake Powell,42108445,SG/G/UTIL,3400,SAS@BKN 02/26/2026 07:30PM ET,BKN,11.58
C,Clint Capela (42108436),Clint Capela,42108436,C/UTIL,3400,HOU@ORL 02/26/2026 07:30PM ET,HOU,12.16
PF/C,Jonathan Isaac (42108441),Jonathan Isaac,42108441,PF/C/F/UTIL,3400,HOU@ORL 02/26/2026 07:30PM ET,ORL,8.61
PF,Jarred Vanderbilt (42108438),Jarred Vanderbilt,42108438,PF/F/UTIL,3400,LAL@PHX 02/26/2026 09:00PM ET,LAL,15.26
PG/SG,Tre Mann (42108452),Tre Mann,42108452,PG/SG/G/UTIL,3400,CHA@IND 02/26/2026 07:00PM ET,CHA,14.24
PF/C,Nikola Jovic (42108448),Nikola Jovic,42108448,PF/C/F/UTIL,3400,MIA@PHI 02/26/2026 07:00PM ET,MIA,16.77
PG/SG,Caleb Love (42108462),Caleb Love,42108462,PG/SG/G/UTIL,3300,POR@CHI 02/26/2026 08:00PM ET,POR,20.23
SG/SF,Buddy Hield (42108362),Buddy Hield,42108362,SG/SF/F/G/UTIL,3300,WAS@ATL 02/26/2026 07:30PM ET,ATL,15.38
SG/SF,Jae'Sean Tate (42108469),Jae'Sean Tate,42108469,SG/SF/F/G/UTIL,3300,HOU@ORL 02/26/2026 07:30PM ET,HOU,5.86
PF,Blake Hinson (42108479),Blake Hinson,42108479,PF/F/UTIL,3300,NOP@UTA 02/26/2026 09:00PM ET,UTA,17.12
PG,Tyus Jones (42108459),Tyus Jones,42108459,PG/G/UTIL,3300,SAC@DAL 02/26/2026 08:30PM ET,DAL,9.90
PF,Tidjane Salaun (42108466),Tidjane Salaun,42108466,PF/F/UTIL,3300,CHA@IND 02/26/2026 07:00PM ET,CHA,14.34
SG/SF,Myron Gardner (42108474),Myron Gardner,42108474,SG/SF/F/G/UTIL,3300,MIA@PHI 02/26/2026 07:00PM ET,MIA,10.78
SF/PF,Matisse Thybulle (42108496),Matisse Thybulle,42108496,SF/PF/F/UTIL,3200,POR@CHI 02/26/2026 08:00PM ET,POR,12.5
SG/SF,Jett Howard (42108486),Jett Howard,42108486,SG/SF/F/G/UTIL,3200,HOU@ORL 02/26/2026 07:30PM ET,ORL,8.94
PG,Aaron Holiday (42108491),Aaron Holiday,42108491,PG/G/UTIL,3200,HOU@ORL 02/26/2026 07:30PM ET,HOU,9.76
C,Kevon Looney (42108494),Kevon Looney,42108494,C/UTIL,3200,NOP@UTA 02/26/2026 09:00PM ET,NOP,13.11
SF/PF,Sion James (42108482),Sion James,42108482,SF/PF/F/UTIL,3200,CHA@IND 02/26/2026 07:00PM ET,CHA,14.64
PG/SG,Cameron Payne (42108500),Cameron Payne,42108500,PG/SG/G/UTIL,3200,MIA@PHI 02/26/2026 07:00PM ET,PHI,9.62
PF,Ochai Agbaji (42108504),Ochai Agbaji,42108504,PF/F/UTIL,3100,SAS@BKN 02/26/2026 07:30PM ET,BKN,10.00
SG/SF,Svi Mykhailiuk (42108507),Svi Mykhailiuk,42108507,SG/SF/F/G/UTIL,3100,NOP@UTA 02/26/2026 09:00PM ET,UTA,16.36
PG,Jamaree Bouyea (42108515),Jamaree Bouyea,42108515,PG/G/UTIL,3100,LAL@PHX 02/26/2026 09:00PM ET,PHX,13.83
C,Maxi Kleber (42108518),Maxi Kleber,42108518,C/UTIL,3100,LAL@PHX 02/26/2026 09:00PM ET,LAL,6.51
SG/SF,Taelon Peter (42108520),Taelon Peter,42108520,SG/SF/F/G/UTIL,3100,CHA@IND 02/26/2026 07:00PM ET,IND,7.99
SF/PF,Pat Connaughton (42108525),Pat Connaughton,42108525,SF/PF/F/UTIL,3100,CHA@IND 02/26/2026 07:00PM ET,CHA,6.57
SF,Dalen Terry (42108512),Dalen Terry,42108512,SF/F/UTIL,3100,MIA@PHI 02/26/2026 07:00PM ET,PHI,9.24
C,Hansen Yang (42108605),Hansen Yang,42108605,C/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,POR,5.42
PF/C,Leonard Miller (42108660),Leonard Miller,42108660,PF/C/F/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,CHI,4.72
C,Lachlan Olbrich (42108697),Lachlan Olbrich,42108697,C/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,CHI,5.25
SG,Javonte Cooke (42108702),Javonte Cooke,42108702,SG/G/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,POR,3.75
PG,Blake Wesley (42108708),Blake Wesley,42108708,PG/G/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,POR,13.13
C,Zach Collins (42108727),Zach Collins,42108727,C/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,CHI,20.25
PG,Yuki Kawamura (42108780),Yuki Kawamura,42108780,PG/G/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,CHI,20.75
SG,Mac McClung (42108783),Mac McClung,42108783,SG/G/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,CHI,11.44
SF,Noa Essengue (42108792),Noa Essengue,42108792,SF/F/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,CHI,1
PG,Damian Lillard (42108836),Damian Lillard,42108836,PG/G/UTIL,3000,POR@CHI 02/26/2026 08:00PM ET,POR,0
PG,Keaton Wallace (42108559),Keaton Wallace,42108559,PG/G/UTIL,3000,WAS@ATL 02/26/2026 07:30PM ET,ATL,9.46
PF/C,Asa Newell (42108573),Asa Newell,42108573,PF/C/F/UTIL,3000,WAS@ATL 02/26/2026 07:30PM ET,ATL,10.02
PG,D'Angelo Russell (42108649),D'Angelo Russell,42108649,PG/G/UTIL,3000,WAS@ATL 02/26/2026 07:30PM ET,WAS,19.91
PF,Cam Whitmore (42108674),Cam Whitmore,42108674,PF/F/UTIL,3000,WAS@ATL 02/26/2026 07:30PM ET,WAS,15.86
C,Christian Koloko (42108681),Christian Koloko,42108681,C/UTIL,3000,WAS@ATL 02/26/2026 07:30PM ET,ATL,10.9
C,Anthony Davis (42108685),Anthony Davis,42108685,C/UTIL,3000,WAS@ATL 02/26/2026 07:30PM ET,WAS,44.06
PG,RayJ Dennis (42108705),RayJ Dennis,42108705,PG/G/UTIL,3000,WAS@ATL 02/26/2026 07:30PM ET,ATL,10.15
SF/PF,Caleb Houstan (42108729),Caleb Houstan,42108729,SF/PF/F/UTIL,3000,WAS@ATL 02/26/2026 07:30PM ET,ATL,3.72
SF,Carter Bryant (42108535),Carter Bryant,42108535,SF/F/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,7.41
PF,Jalen Wilson (42108592),Jalen Wilson,42108592,PF/F/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,BKN,9.40
SF/PF,Josh Minott (42108610),Josh Minott,42108610,SF/PF/F/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,BKN,14.23
PF/C,Kelly Olynyk (42108614),Kelly Olynyk,42108614,PF/C/F/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,8.52
SG,Lindy Waters III (42108634),Lindy Waters III,42108634,SG/G/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,3.94
PG,Jordan McLaughlin (42108646),Jordan McLaughlin,42108646,PG/G/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,4.94
PG,Ben Saraf (42108671),Ben Saraf,42108671,PG/G/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,BKN,12.5
C,Bismack Biyombo (42108711),Bismack Biyombo,42108711,C/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,2.72
C,Mason Plumlee (42108713),Mason Plumlee,42108713,C/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,7.68
PG,David Jones-Garcia (42108724),David Jones-Garcia,42108724,PG/G/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,8.02
C,E.J. Liddell (42108733),E.J. Liddell,42108733,C/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,BKN,3.98
PG,Tyson Etienne (42108745),Tyson Etienne,42108745,PG/G/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,BKN,1.88
SF,Harrison Ingram (42108770),Harrison Ingram,42108770,SF/F/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,2.95
SF,Emanuel Miller (42108773),Emanuel Miller,42108773,SF/F/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,SAS,5.95
PF,Chaney Johnson (42108824),Chaney Johnson,42108824,PF/F/UTIL,3000,SAS@BKN 02/26/2026 07:30PM ET,BKN,0
C,Goga Bitadze (42108553),Goga Bitadze,42108553,C/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,ORL,17.28
PG/SG,Jase Richardson (42108555),Jase Richardson,42108555,PG/SG/G/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,ORL,8.84
SF/PF,Noah Penda (42108569),Noah Penda,42108569,SF/PF/F/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,ORL,12.46
C,Steven Adams (42108622),Steven Adams,42108622,C/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,HOU,21.09
PG,JD Davison (42108657),JD Davison,42108657,PG/G/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,HOU,5.77
SF/PF,Jamal Cain (42108677),Jamal Cain,42108677,SF/PF/F/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,ORL,4.65
C,Jeff Green (42108683),Jeff Green,42108683,C/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,HOU,3.74
SF,Isaiah Crawford (42108753),Isaiah Crawford,42108753,SF/F/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,HOU,4.57
PG,Alex Morales (42108816),Alex Morales,42108816,PG/G/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,ORL,0
C,Colin Castleton (42108819),Colin Castleton,42108819,C/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,ORL,0
PG,Tristen Newton (42108830),Tristen Newton,42108830,PG/G/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,HOU,0
PG,Fred VanVleet (42108833),Fred VanVleet,42108833,PG/G/UTIL,3000,HOU@ORL 02/26/2026 07:30PM ET,HOU,0
C,Jaren Jackson Jr. (42108533),Jaren Jackson Jr.,42108533,C/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,UTA,34.35
SF/PF,Micah Peavy (42108543),Micah Peavy,42108543,SF/PF/F/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,NOP,10.06
C,Jusuf Nurkic (42108562),Jusuf Nurkic,42108562,C/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,UTA,34.52
PG,Vince Williams Jr. (42108566),Vince Williams Jr.,42108566,PG/G/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,UTA,20.67
SG/SF,Jordan Hawkins (42108587),Jordan Hawkins,42108587,SG/SF/F/G/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,NOP,8.09
PG/SG,EJ Harkless (42108735),EJ Harkless,42108735,PG/SG/G/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,UTA,6.11
C,Walker Kessler (42108768),Walker Kessler,42108768,C/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,UTA,38.4
PG/SG,Trey Alexander (42108776),Trey Alexander,42108776,PG/SG/G/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,NOP,6.2
C,Oscar Tshiebwe (42108786),Oscar Tshiebwe,42108786,C/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,UTA,8.94
C,Hunter Dickinson (42108810),Hunter Dickinson,42108810,C/UTIL,3000,NOP@UTA 02/26/2026 09:00PM ET,NOP,3
SF,De'Andre Hunter (42108550),De'Andre Hunter,42108550,SF/F/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,SAC,23.41
C,Dwight Powell (42108564),Dwight Powell,42108564,C/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,DAL,9.96
SG,Zach LaVine (42108581),Zach LaVine,42108581,SG/G/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,SAC,28.33
PG,Ryan Nembhard (42108584),Ryan Nembhard,42108584,PG/G/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,DAL,16.64
C,Drew Eubanks (42108595),Drew Eubanks,42108595,C/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,SAC,10.6
PG/SG,AJ Johnson (42108624),AJ Johnson,42108624,PG/SG/G/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,DAL,5.15
C,Moussa Cisse (42108628),Moussa Cisse,42108628,C/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,DAL,12.25
C,Domantas Sabonis (42108687),Domantas Sabonis,42108687,C/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,SAC,38.26
SG,Miles Kelly (42108715),Miles Kelly,42108715,SG/G/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,DAL,5.98
SF/PF,Doug McDermott (42108718),Doug McDermott,42108718,SF/PF/F/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,SAC,6.85
C,Dereck Lively II (42108748),Dereck Lively II,42108748,C/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,DAL,17.25
SF/PF,Patrick Baldwin Jr. (42108788),Patrick Baldwin Jr.,42108788,SF/PF/F/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,SAC,6.19
PG,Isaiah Stevens (42108795),Isaiah Stevens,42108795,PG/G/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,SAC,12.58
PG/SG,Kyrie Irving (42108812),Kyrie Irving,42108812,PG/SG/G/UTIL,3000,SAC@DAL 02/26/2026 08:30PM ET,DAL,0
SG/SF,Dalton Knecht (42108538),Dalton Knecht,42108538,SG/SF/F/G/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,LAL,7.78
PF,Amir Coffey (42108597),Amir Coffey,42108597,PF/F/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,PHX,5.73
PF,Rasheer Fleming (42108607),Rasheer Fleming,42108607,PF/F/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,PHX,5.61
SF/PF,Isaiah Livers (42108618),Isaiah Livers,42108618,SF/PF/F/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,PHX,6.61
PG/SG,Bronny James (42108630),Bronny James,42108630,PG/SG/G/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,LAL,5.47
C,Khaman Maluach (42108641),Khaman Maluach,42108641,C/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,PHX,4.66
PG/SF,Nick Smith Jr. (42108652),Nick Smith Jr.,42108652,PG/SF/F/G/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,LAL,9.56
PF/C,Drew Timme (42108689),Drew Timme,42108689,PF/C/F/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,LAL,6.93
PF,Adou Thiero (42108699),Adou Thiero,42108699,PF/F/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,LAL,3.94
PG,Kobe Bufkin (42108756),Kobe Bufkin,42108756,PG/G/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,LAL,6.25
SG,Koby Brea (42108759),Koby Brea,42108759,SG/G/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,PHX,5
SF,Chris Manon (42108762),Chris Manon,42108762,SF/F/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,LAL,3.6
PF,Haywood Highsmith (42108821),Haywood Highsmith,42108821,PF/F/UTIL,3000,LAL@PHX 02/26/2026 09:00PM ET,PHX,0
SG/SF,Johnny Furphy (42108600),Johnny Furphy,42108600,SG/SF/F/G/UTIL,3000,CHA@IND 02/26/2026 07:00PM ET,IND,13.86
SF/PF,Liam McNeeley (42108637),Liam McNeeley,42108637,SF/PF/F/UTIL,3000,CHA@IND 02/26/2026 07:00PM ET,CHA,8.77
PG/SG,Ethan Thompson (42108664),Ethan Thompson,42108664,PG/SG/G/UTIL,3000,CHA@IND 02/26/2026 07:00PM ET,IND,11.20
C,PJ Hall (42108693),PJ Hall,42108693,C/UTIL,3000,CHA@IND 02/26/2026 07:00PM ET,CHA,11.36
C,Xavier Tillman (42108695),Xavier Tillman,42108695,C/UTIL,3000,CHA@IND 02/26/2026 07:00PM ET,CHA,4.80
SG,Antonio Reeves (42108739),Antonio Reeves,42108739,SG/G/UTIL,3000,CHA@IND 02/26/2026 07:00PM ET,CHA,4.72
SF,Tosan Evbuomwan (42108765),Tosan Evbuomwan,42108765,SF/F/UTIL,3000,CHA@IND 02/26/2026 07:00PM ET,CHA,0.5
PG,Tyrese Haliburton (42108827),Tyrese Haliburton,42108827,PG/G/UTIL,3000,CHA@IND 02/26/2026 07:00PM ET,IND,0
SF/PF,Jabari Walker (42108529),Jabari Walker,42108529,SF/PF/F/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,PHI,9.44
SF,Justin Edwards (42108547),Justin Edwards,42108547,SF/F/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,PHI,9.78
PG/SG,Tyrese Martin (42108577),Tyrese Martin,42108577,PG/SG/G/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,PHI,14.63
SF,Paul George (42108643),Paul George,42108643,SF/F/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,PHI,32.34
SF,Keshad Johnson (42108668),Keshad Johnson,42108668,SF/F/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,MIA,6.53
C,Johni Broome (42108722),Johni Broome,42108722,C/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,PHI,4.04
PG,Jahmir Young (42108742),Jahmir Young,42108742,PG/G/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,MIA,4.12
PG,Kyle Lowry (42108750),Kyle Lowry,42108750,PG/G/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,PHI,5.07
C,Vladislav Goldin (42108798),Vladislav Goldin,42108798,C/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,MIA,5.12
SG/SF,Marjon Beauchamp (42108800),Marjon Beauchamp,42108800,SG/SF/F/G/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,PHI,21.12
SG/SF,Trevor Keels (42108805),Trevor Keels,42108805,SG/SF/F/G/UTIL,3000,MIA@PHI 02/26/2026 07:00PM ET,MIA,1.25
