Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
126382-42669,PF,Julius,Julius Randle,Randle,40.23333142,51,8200,MIN@TOR,MIN,TOR,Q,Thumb,,,,PF
126382-58462,C/PF,Karl-Anthony,Karl-Anthony Towns,Towns,40.61702128,47,8800,DEN@NY,NY,DEN,,,,,,PF/C
126382-157845,PF/C,Evan,Evan Mobley,Mobley,40.96666609,42,7600,CLE@LAC,CLE,LAC,O,Calf,,,,PF/C
126382-9646,SF/PF,Kevin,Kevin Durant,Durant,41.42888997,45,8800,BOS@HOU,HOU,BOS,P,Ankle,,,,SF/PF
126382-157822,PF/SF,Scottie,Scottie Barnes,Barnes,43.45799805,50,9100,MIN@TOR,TOR,MIN,,,,,,SF/PF
126382-66108,PG/SG,Jamal,Jamal Murray,Murray,43.9108701,46,9100,DEN@NY,DEN,NY,,,,,,PG/SG
126382-9644,PG/SG,James,James Harden,Harden,44.69090965,44,9300,CLE@LAC,CLE,LAC,O,Personal,,,,PG/SG
126382-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,45.05532123,47,10000,CLE@LAC,CLE,LAC,,,,,,PG/SG
126382-145321,SG/SF,Anthony,Anthony Edwards,Edwards,45.06341404,41,9900,MIN@TOR,MIN,TOR,Q,Elbow,,,,SG/SF
126382-67026,SF/SG,Jaylen,Jaylen Brown,Brown,45.7630456,46,10100,BOS@HOU,BOS,HOU,,,,,,SG/SF
126382-157908,C/PF,Alperen,Alperen Sengun,Sengun,45.89512076,41,10200,BOS@HOU,HOU,BOS,,,,,,PF/C
126382-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,46.26388889,36,9500,CLE@LAC,LAC,CLE,,,,,,SF/PF
126382-80808,PF/SF,Jayson,Jayson Tatum,Tatum,48.775,80,3500,BOS@HOU,BOS,HOU,O,Achilles,,,,SF/PF
126382-188414,C/PF,Victor,Victor Wembanyama,Wembanyama,49.64857003,35,11600,OKC@SA,SA,OKC,,,,,,PF/C
126382-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,49.97333171,30,3500,NO@MIL,MIL,NO,O,Calf,,,,PF
126382-84680,PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,50.88979791,49,11400,OKC@SA,OKC,SA,,,,,,PG
126382-55062,C,Nikola,Nikola Jokic,Jokic,62.41714565,35,11900,DEN@NY,DEN,NY,,,,,,C
